Sol Mercurio Venus Tierra Marte Jupiter Saturno Urano Neptuno Pluton
-0.002903 -0.355028 -0.583460 -0.358161 0.515284 0.508865 9.537120 14.927208 -19.532673 43.797333 
-0.002837 -0.434424 -0.456378 -0.498016 0.640046 0.439469 9.536777 14.950732 -19.554609 43.794239 
-0.002770 -0.390147 -0.300696 -0.626593 0.758856 0.369990 9.536163 14.974210 -19.576529 43.791134 
-0.002703 -0.264251 -0.126424 -0.740984 0.870573 0.300444 9.535280 14.997641 -19.598429 43.788021 
-0.002637 -0.091868 0.055486 -0.838583 0.974127 0.230841 9.534126 15.021025 -19.620312 43.784897 
-0.002570 0.095805 0.233844 -0.917138 1.068543 0.161196 9.532701 15.044362 -19.642178 43.781761 
-0.002503 0.264945 0.397886 -0.974796 1.152958 0.091520 9.531007 15.067653 -19.664024 43.778618 
-0.002436 0.370613 0.537860 -1.010136 1.226631 0.021828 9.529041 15.090897 -19.685854 43.775463 
-0.002369 0.348949 0.645524 -1.022211 1.288960 -0.047869 9.526804 15.114094 -19.707664 43.772301 
-0.002302 0.145421 0.714550 -1.010575 1.339481 -0.117558 9.524296 15.137243 -19.729458 43.769127 
-0.002235 -0.150552 0.740832 -0.975307 1.377880 -0.187225 9.521516 15.160346 -19.751234 43.765945 
-0.002168 -0.373489 0.722700 -0.917028 1.403984 -0.256859 9.518465 15.183402 -19.772991 43.762753 
-0.002100 -0.476315 0.661028 -0.836903 1.417761 -0.326447 9.515142 15.206410 -19.794731 43.759548 
-0.002033 -0.470777 0.559242 -0.736644 1.419311 -0.395976 9.511548 15.229371 -19.816452 43.756336 
-0.001965 -0.378639 0.423201 -0.618483 1.408857 -0.465433 9.507682 15.252285 -19.838156 43.753113 
-0.001898 -0.222095 0.260948 -0.485142 1.386733 -0.534807 9.503543 15.275151 -19.859840 43.749882 
-0.001830 -0.025813 0.082317 -0.339785 1.353372 -0.604085 9.499132 15.297970 -19.881508 43.746639 
-0.001763 0.175692 -0.101614 -0.185943 1.309292 -0.673255 9.494449 15.320741 -19.903156 43.743389 
-0.001695 0.323709 -0.279194 -0.027439 1.255082 -0.742304 9.489492 15.343464 -19.924788 43.740128 
-0.001628 0.322627 -0.438974 0.131723 1.191390 -0.811221 9.484264 15.366139 -19.946400 43.736855 
-0.001561 0.121247 -0.570517 0.287460 1.118914 -0.879992 9.478764 15.388767 -19.967995 43.733574 
-0.001494 -0.147707 -0.665180 0.435741 1.038383 -0.948608 9.472990 15.411347 -19.989571 43.730282 
-0.001427 -0.362909 -0.716770 0.572703 0.950557 -1.017054 9.466944 15.433880 -20.011129 43.726982 
-0.001360 -0.487509 -0.722009 0.694778 0.856207 -1.085320 9.460625 15.456365 -20.032669 43.723671 
-0.001293 -0.517725 -0.680754 0.798805 0.756117 -1.153394 9.454032 15.478801 -20.054192 43.720352 
-0.001227 -0.458885 -0.595958 0.882124 0.651071 -1.221265 9.447166 15.501189 -20.075695 43.717022 
-0.001161 -0.320063 -0.473380 0.942660 0.541850 -1.288919 9.440028 15.523529 -20.097179 43.713680 
-0.001094 -0.116744 -0.321101 0.978975 0.429226 -1.356347 9.432617 15.545821 -20.118647 43.710331 
-0.001028 0.117632 -0.148910 0.990300 0.313958 -1.423536 9.424932 15.568065 -20.140095 43.706970 
-0.000963 0.304380 0.032386 0.976542 0.196793 -1.490475 9.416975 15.590261 -20.161524 43.703602 
-0.000897 0.312970 0.211649 0.938265 0.078458 -1.557153 9.408744 15.612408 -20.182936 43.700222 
-0.000831 0.134010 0.378067 0.876651 -0.040339 -1.623559 9.400240 15.634506 -20.204329 43.696835 
-0.000765 -0.101565 0.521743 0.793451 -0.158911 -1.689682 9.391463 15.656556 -20.225704 43.693436 
-0.000700 -0.309034 0.634200 0.690913 -0.276592 -1.755510 9.382413 15.678557 -20.247061 43.690029 
-0.000634 -0.452664 0.708803 0.571707 -0.392736 -1.821033 9.373090 15.700510 -20.268398 43.686611 
-0.000568 -0.516549 0.741086 0.438845 -0.506724 -1.886240 9.363494 15.722414 -20.289719 43.683182 
-0.000503 -0.491832 0.728992 0.295599 -0.617955 -1.951120 9.353624 15.744269 -20.311020 43.679745 
-0.000438 -0.373441 0.673008 0.145418 -0.725853 -2.015663 9.343482 15.766076 -20.332302 43.676296 
-0.000373 -0.164554 0.576198 -0.008154 -0.829865 -2.079859 9.333067 15.787834 -20.353565 43.672840 
-0.000308 0.102105 0.444111 -0.161546 -0.929459 -2.143695 9.322379 15.809543 -20.374811 43.669373 
-0.000243 0.314342 0.284551 -0.311239 -1.024128 -2.207164 9.311419 15.831203 -20.396038 43.665897 
-0.000179 0.330426 0.107195 -0.453829 -1.113384 -2.270253 9.300185 15.852813 -20.417246 43.662411 
-0.000115 0.188402 -0.076942 -0.586086 -1.196765 -2.332953 9.288679 15.874374 -20.438435 43.658916 
-0.000051 -0.012831 -0.256181 -0.705019 -1.273830 -2.395255 9.276900 15.895886 -20.459606 43.655411 
0.000013 -0.211203 -0.418961 -0.807919 -1.344162 -2.457148 9.264850 15.917350 -20.480759 43.651894 
0.000076 -0.370946 -0.554657 -0.892417 -1.407366 -2.518622 9.252526 15.938764 -20.501892 43.648369 
0.000138 -0.467274 -0.654375 -0.956527 -1.463075 -2.579668 9.239931 15.960128 -20.523006 43.644833 
0.000200 -0.478467 -0.711622 -0.998685 -1.510944 -2.640275 9.227063 15.981442 -20.544104 43.641289 
0.000262 -0.383368 -0.722788 -1.017790 -1.550654 -2.700436 9.213923 16.002708 -20.565182 43.637733 
0.000322 -0.169266 -0.687378 -1.013236 -1.581917 -2.760139 9.200512 16.023924 -20.586241 43.634171 
0.000383 0.124917 -0.607993 -0.984937 -1.604472 -2.819377 9.186830 16.045090 -20.607281 43.630596 
0.000442 0.341628 -0.490058 -0.933349 -1.618089 -2.878140 9.172875 16.066206 -20.628302 43.627014 
0.000502 0.375085 -0.341359 -0.859477 -1.622573 -2.936418 9.158649 16.087273 -20.649303 43.623421 
0.000560 0.275004 -0.171449 -0.764874 -1.617766 -2.994203 9.144153 16.108290 -20.670288 43.619820 
0.000619 0.107698 0.009022 -0.651629 -1.603546 -3.051486 9.129385 16.129257 -20.691254 43.616207 
0.000677 -0.080133 0.188982 -0.522334 -1.579836 -3.108259 9.114347 16.150175 -20.712200 43.612583 
0.000734 -0.254072 0.357584 -0.380039 -1.546604 -3.164512 9.099038 16.171041 -20.733128 43.608952 
0.000791 -0.383193 0.504799 -0.228191 -1.503869 -3.220237 9.083459 16.191858 -20.754036 43.605309 
0.000848 -0.433382 0.621924 -0.070547 -1.451704 -3.275427 9.067610 16.212626 -20.774925 43.601658 
0.000904 -0.363869 0.702025 0.088917 -1.390238 -3.330072 9.051491 16.233343 -20.795795 43.597996 
0.000960 -0.143253 0.740279 0.246122 -1.319668 -3.384164 9.035103 16.254009 -20.816647 43.594326 
0.001015 0.162960 0.734240 0.397003 -1.240255 -3.437696 9.018445 16.274626 -20.837479 43.590645 
0.001070 0.373965 0.684008 0.537633 -1.152333 -3.490660 9.001518 16.295193 -20.858292 43.586956 
0.001125 0.433265 0.592279 0.664350 -1.056315 -3.543047 8.984323 16.315708 -20.879086 43.583256 
0.001180 0.375219 0.464285 0.773870 -0.952693 -3.594850 8.966859 16.336174 -20.899860 43.579548 
0.001234 0.241004 0.307581 0.863387 -0.842043 -3.646062 8.949127 16.356588 -20.920616 43.575829 
0.001288 0.064774 0.131680 0.930662 -0.725029 -3.696675 8.931128 16.376953 -20.941353 43.572102 
0.001341 -0.122389 -0.052477 0.974078 -0.602399 -3.746682 8.912860 16.397266 -20.962070 43.568363 
0.001394 -0.285665 -0.233196 0.992682 -0.474991 -3.796075 8.894325 16.417530 -20.982769 43.564613 
0.001447 -0.377706 -0.398812 0.986192 -0.343725 -3.844847 8.875524 16.437742 -21.003448 43.560856 
0.001499 -0.332197 -0.538524 0.954988 -0.209603 -3.892992 8.856456 16.457903 -21.024109 43.557087 
0.001550 -0.104946 -0.643194 0.900080 -0.073697 -3.940503 8.837121 16.478014 -21.044750 43.553310 
0.001601 0.188305 -0.706039 0.823057 0.062857 -3.987372 8.817521 16.498074 -21.065372 43.549522 
0.001651 0.394888 -0.723118 0.726022 0.198873 -4.033594 8.797655 16.518082 -21.085976 43.545727 
0.001701 0.481473 -0.693587 0.611521 0.333131 -4.079162 8.777524 16.538040 -21.106560 43.541920 
0.001750 0.462691 -0.619691 0.482464 0.464393 -4.124068 8.757128 16.557947 -21.127125 43.538105 
0.001798 0.360397 -0.506516 0.342042 0.591422 -4.168308 8.736467 16.577803 -21.147671 43.534279 
0.001846 0.196798 -0.361547 0.193647 0.713005 -4.211874 8.715543 16.597607 -21.168198 43.530445 
0.001893 -0.002662 -0.194092 0.040793 0.827974 -4.254762 8.694355 16.617359 -21.188705 43.526600 
0.001940 -0.201090 -0.014636 -0.112960 0.935225 -4.296964 8.672904 16.637060 -21.209194 43.522747 
0.001986 -0.334675 0.165825 -0.264077 1.033743 -4.338476 8.651191 16.656712 -21.229664 43.518883 
0.002031 -0.304535 0.336423 -0.409116 1.122614 -4.379291 8.629214 16.676311 -21.250113 43.515011 
0.002076 -0.082803 0.487004 -0.544791 1.201046 -4.419404 8.606977 16.695860 -21.270542 43.511127 
0.002120 0.183369 0.608654 -0.668031 1.268376 -4.458809 8.584477 16.715357 -21.290953 43.507236 
0.002164 0.386864 0.694146 -0.776032 1.324085 -4.497501 8.561717 16.734802 -21.311344 43.503334 
0.002207 0.498197 0.738308 -0.866312 1.367796 -4.535476 8.538696 16.754196 -21.331717 43.499420 
0.002250 0.515612 0.738313 -0.936755 1.399277 -4.572727 8.515415 16.773537 -21.352070 43.495499 
0.002292 0.444988 0.693871 -0.985657 1.418438 -4.609251 8.491875 16.792826 -21.372402 43.491566 
0.002333 0.295939 0.607312 -1.011767 1.425326 -4.645041 8.468076 16.812063 -21.392715 43.487625 
0.002374 0.085499 0.483543 -1.014318 1.420111 -4.680093 8.444018 16.831249 -21.413010 43.483673 
0.002414 -0.148479 0.329864 -0.993062 1.403084 -4.714403 8.419703 16.850384 -21.433285 43.479713 
0.002454 -0.317957 0.155611 -0.948287 1.374635 -4.747966 8.395129 16.869467 -21.453541 43.475742 
0.002493 -0.294391 -0.028364 -0.880835 1.335246 -4.780778 8.370299 16.888496 -21.473776 43.471764 
0.002531 -0.099449 -0.210364 -0.792101 1.285476 -4.812835 8.345213 16.907475 -21.493992 43.467773 
0.002568 0.135696 -0.378637 -0.684024 1.225949 -4.844132 8.319871 16.926401 -21.514189 43.463776 
0.002605 0.335606 -0.522216 -0.559061 1.157340 -4.874666 8.294273 16.945274 -21.534367 43.459766 
0.002641 0.468760 -0.631733 -0.420146 1.080363 -4.904431 8.268421 16.964096 -21.554523 43.455750 
0.002676 0.520715 -0.700118 -0.270628 0.995763 -4.933426 8.242315 16.982866 -21.574661 43.451721 
0.002710 0.483140 -0.723104 -0.114197 0.904305 -4.961646 8.215956 17.001583 -21.594780 43.447685 
0.002744 0.351562 -0.699496 0.045214 0.806765 -4.989087 8.189343 17.020248 -21.614880 43.443638 
0.002776 0.131365 -0.631179 0.203535 0.703925 -5.015746 8.162478 17.038860 -21.634958 43.439583 
0.002808 -0.136951 -0.522895 0.356677 0.596565 -5.041619 8.135363 17.057421 -21.655018 43.435516 
0.002840 -0.327357 -0.381817 0.500661 0.485459 -5.066704 8.107995 17.075928 -21.675058 43.431442 
0.002870 -0.314865 -0.217002 0.631738 0.371369 -5.090998 8.080378 17.094383 -21.695078 43.427357 
0.002900 -0.159322 -0.038755 0.746508 0.255045 -5.114496 8.052510 17.112785 -21.715078 43.423264 
0.002929 0.044331 0.142014 0.842026 0.137221 -5.137197 8.024394 17.131134 -21.735060 43.419159 
0.002958 0.239062 0.314422 0.915893 0.018611 -5.159099 7.996029 17.149431 -21.755020 43.415047 
0.002986 0.391399 0.468206 0.966317 -0.100089 -5.180197 7.967417 17.167675 -21.774961 43.410923 
0.003013 0.477289 0.594246 0.992160 -0.218207 -5.200490 7.938558 17.185865 -21.794882 43.406792 
0.003040 0.475032 0.685031 0.992952 -0.335088 -5.219975 7.909452 17.204004 -21.814783 43.402649 
0.003067 0.363645 0.735046 0.968889 -0.450103 -5.238649 7.880101 17.222090 -21.834665 43.398499 
0.003093 0.133643 0.741086 0.920804 -0.562643 -5.256512 7.850505 17.240122 -21.854527 43.394337 
0.003118 -0.161692 0.702473 0.850119 -0.672121 -5.273561 7.820665 17.258101 -21.874369 43.390167 
0.003143 -0.353802 0.621168 0.758788 -0.777975 -5.289793 7.790582 17.276026 -21.894190 43.385986 
0.003167 -0.363962 0.501751 0.649228 -0.879662 -5.305207 7.760255 17.293900 -21.913992 43.381798 
0.003191 -0.250933 0.351258 0.524237 -0.976664 -5.319801 7.729687 17.311720 -21.933773 43.377598 
0.003214 -0.078322 0.178838 0.386921 -1.068482 -5.333574 7.698878 17.329487 -21.953535 43.373390 
0.003236 0.109552 -0.004754 0.240609 -1.154644 -5.346524 7.667828 17.347200 -21.973278 43.369171 
0.003258 0.279223 -0.187834 0.088776 -1.234696 -5.358649 7.636539 17.364861 -21.993000 43.364944 
0.003279 0.399618 -0.358576 -0.065032 -1.308208 -5.369949 7.605011 17.382467 -22.012703 43.360706 
0.003299 0.435642 -0.505866 -0.217273 -1.374776 -5.380423 7.573245 17.400021 -22.032385 43.356461 
0.003318 0.345805 -0.620115 -0.364474 -1.434016 -5.390069 7.541242 17.417521 -22.052048 43.352203 
0.003337 0.104898 -0.693977 -0.503297 -1.485570 -5.398886 7.509003 17.434967 -22.071690 43.347939 
0.003354 -0.197982 -0.722863 -0.630598 -1.529108 -5.406873 7.476528 17.452360 -22.091312 43.343662 
0.003371 -0.386988 -0.705225 -0.743483 -1.564322 -5.414031 7.443818 17.469700 -22.110914 43.339378 
0.003387 -0.426872 -0.642587 -0.839359 -1.590939 -5.420357 7.410875 17.486984 -22.130495 43.335083 
0.003402 -0.355688 -0.539334 -0.915989 -1.608710 -5.425853 7.377698 17.504215 -22.150057 43.330780 
0.003416 -0.213588 -0.402319 -0.971532 -1.617424 -5.430517 7.344290 17.521393 -22.169598 43.326466 
0.003429 -0.033879 -0.240332 -1.004586 -1.616902 -5.434349 7.310650 17.538517 -22.189119 43.322144 
0.003441 0.152305 -0.063490 -1.014229 -1.607003 -5.437348 7.276780 17.555588 -22.208620 43.317810 
0.003453 0.308942 0.117395 -1.000049 -1.587629 -5.439516 7.242680 17.572603 -22.228102 43.313469 
0.003463 0.386053 0.291441 -0.962170 -1.558725 -5.440852 7.208352 17.589565 -22.247562 43.309116 
0.003473 0.315435 0.448281 -0.901268 -1.520286 -5.441356 7.173797 17.606474 -22.267002 43.304756 
0.003483 0.067094 0.578597 -0.818577 -1.472358 -5.441028 7.139014 17.623327 -22.286423 43.300385 
0.003491 -0.219908 0.674600 -0.715885 -1.415046 -5.439869 7.104006 17.640127 -22.305822 43.296005 
0.003499 -0.409412 0.730438 -0.595510 -1.348514 -5.437880 7.068773 17.656874 -22.325203 43.291615 
0.003507 -0.479850 0.742528 -0.460262 -1.272996 -5.435061 7.033317 17.673565 -22.344563 43.287216 
0.003513 -0.448032 0.709803 -0.313390 -1.188793 -5.431412 6.997637 17.690203 -22.363901 43.282806 
0.003519 -0.335813 0.633851 -0.158505 -1.096285 -5.426934 6.961735 17.706785 -22.383221 43.278389 
0.003524 -0.165471 0.518923 0.000508 -0.995929 -5.421629 6.925613 17.723314 -22.402519 43.273960 
0.003529 0.036628 0.371781 0.159598 -0.888267 -5.415497 6.889270 17.739788 -22.421797 43.269524 
0.003533 0.230910 0.201380 0.314663 -0.773927 -5.408540 6.852709 17.756208 -22.441055 43.265076 
0.003536 0.348106 0.018364 0.461678 -0.653624 -5.400759 6.815929 17.772573 -22.460293 43.260620 
0.003539 0.288007 -0.165606 0.596816 -0.528159 -5.392155 6.778933 17.788885 -22.479509 43.256153 
0.003541 0.049806 -0.338642 0.716571 -0.398421 -5.382730 6.741721 17.805141 -22.498707 43.251678 
0.003542 -0.211327 -0.489489 0.817866 -0.265381 -5.372485 6.704294 17.821342 -22.517883 43.247192 
0.003542 -0.402493 -0.608349 0.898147 -0.130084 -5.361423 6.666654 17.837490 -22.537039 43.242699 
0.003542 -0.500445 -0.687606 0.955451 0.006356 -5.349544 6.628800 17.853582 -22.556173 43.238194 
0.003541 -0.505072 -0.722353 0.988459 0.142771 -5.336850 6.590734 17.869619 -22.575289 43.233681 
0.003539 -0.422720 -0.710694 0.996515 0.277951 -5.323344 6.552459 17.885603 -22.594383 43.229160 
0.003537 -0.263603 -0.653788 0.979629 0.410661 -5.309028 6.513973 17.901531 -22.613457 43.224628 
0.003533 -0.046551 -0.555666 0.938453 0.539661 -5.293904 6.475279 17.917404 -22.632509 43.220089 
0.003529 0.185499 -0.422853 0.874242 0.663724 -5.277975 6.436378 17.933222 -22.651543 43.215538 
0.003525 0.334741 -0.263865 0.788795 0.781662 -5.261242 6.397271 17.948986 -22.670555 43.210979 
0.003519 0.279765 -0.088621 0.684392 0.892343 -5.243708 6.357958 17.964695 -22.689547 43.206409 
0.003513 0.071975 0.092179 0.563719 0.994711 -5.225377 6.318442 17.980349 -22.708517 43.201832 
0.003506 -0.161161 0.267664 0.429788 1.087812 -5.206250 6.278722 17.995947 -22.727467 43.197243 
0.003499 -0.352807 0.427378 0.285858 1.170801 -5.186330 6.238801 18.011490 -22.746395 43.192646 
0.003491 -0.475071 0.561820 0.135358 1.242962 -5.165621 6.198679 18.026978 -22.765305 43.188038 
0.003483 -0.514744 0.662933 -0.018188 1.303718 -5.144125 6.158358 18.042410 -22.784193 43.183422 
0.003474 -0.463969 0.724532 -0.171237 1.352633 -5.121847 6.117839 18.057787 -22.803061 43.178795 
0.003464 -0.318988 0.742661 -0.320293 1.389414 -5.098788 6.077122 18.073109 -22.821907 43.174160 
0.003453 -0.087905 0.715867 -0.461972 1.413914 -5.074952 6.036210 18.088375 -22.840733 43.169514 
0.003442 0.179594 0.645361 -0.593065 1.426123 -5.050343 5.995103 18.103586 -22.859537 43.164860 
0.003431 0.344717 0.535054 -0.710592 1.426161 -5.024964 5.953803 18.118742 -22.878321 43.160194 
0.003419 0.305205 0.391430 -0.811860 1.414267 -4.998819 5.912310 18.133842 -22.897085 43.155521 
0.003406 0.138094 0.223237 -0.894511 1.390789 -4.971912 5.870626 18.148888 -22.915829 43.150837 
0.003392 -0.066797 0.040995 -0.956571 1.356171 -4.944247 5.828753 18.163877 -22.934551 43.146145 
0.003378 -0.257101 -0.143668 -0.996495 1.310937 -4.915827 5.786690 18.178810 -22.953253 43.141445 
0.003363 -0.401383 -0.318815 -1.013206 1.255683 -4.886656 5.744441 18.193687 -22.971933 43.136734 
0.003347 -0.476205 -0.473062 -1.006130 1.191059 -4.856740 5.702005 18.208509 -22.990593 43.132015 
0.003331 -0.459843 -0.596410 -0.975224 1.117762 -4.826081 5.659384 18.223276 -23.009232 43.127285 
0.003313 -0.331655 -0.680979 -0.920999 1.036521 -4.794685 5.616580 18.237988 -23.027849 43.122547 
0.003295 -0.086372 -0.721552 -0.844525 0.948089 -4.762556 5.573594 18.252642 -23.046446 43.117798 
0.003276 0.206302 -0.715884 -0.747434 0.853237 -4.729698 5.530427 18.267241 -23.065022 43.113041 
0.003256 0.372231 -0.664770 -0.631900 0.752739 -4.696117 5.487080 18.281784 -23.083576 43.108273 
0.003236 0.360553 -0.571879 -0.500603 0.647376 -4.661817 5.443555 18.296270 -23.102110 43.103497 
0.003214 0.235939 -0.443406 -0.356685 0.537920 -4.626802 5.399853 18.310701 -23.120623 43.098709 
0.003192 0.058986 -0.287585 -0.203670 0.425137 -4.591078 5.355975 18.325077 -23.139114 43.093914 
0.003170 -0.128194 -0.114124 -0.045387 0.309780 -4.554650 5.311922 18.339396 -23.157585 43.089108 
0.003146 -0.292920 0.066397 0.114140 0.192588 -4.517524 5.267696 18.353659 -23.176035 43.084293 
0.003122 -0.403831 0.243132 0.270805 0.074282 -4.479703 5.223299 18.367865 -23.194464 43.079472 
0.003098 -0.424745 0.405546 0.420544 -0.044436 -4.441195 5.178731 18.382015 -23.212872 43.074638 
0.003073 -0.313734 0.543968 0.559463 -0.162883 -4.402003 5.133995 18.396111 -23.231258 43.069798 
0.003047 -0.054031 0.650083 0.683954 -0.280399 -4.362134 5.089090 18.410149 -23.249624 43.064945 
0.003021 0.241143 0.717384 0.790815 -0.396343 -4.321594 5.044020 18.424131 -23.267969 43.060085 
0.002995 0.407740 0.741547 0.877342 -0.510098 -4.280388 4.998784 18.438057 -23.286293 43.055214 
0.002968 0.429124 0.720734 0.941405 -0.621068 -4.238523 4.953385 18.451925 -23.304596 43.050335 
0.002941 0.345636 0.655776 0.981506 -0.728678 -4.196002 4.907824 18.465738 -23.322878 43.045444 
0.002913 0.196301 0.550239 0.996804 -0.832377 -4.152835 4.862102 18.479494 -23.341139 43.040546 
0.002885 0.013705 0.410315 0.987123 -0.931635 -4.109025 4.816220 18.493195 -23.359377 43.035637 
0.002857 -0.170792 0.244533 0.952935 -1.025944 -4.064580 4.770181 18.506838 -23.377594 43.030720 
0.002828 -0.319715 0.063277 0.895324 -1.114817 -4.019506 4.723986 18.520424 -23.395790 43.025795 
0.002798 -0.380199 -0.121878 0.815932 -1.197792 -3.973810 4.677635 18.533955 -23.413965 43.020859 
0.002769 -0.283015 -0.298957 0.716900 -1.274426 -3.927497 4.631131 18.547428 -23.432119 43.015915 
0.002738 -0.016706 -0.456456 0.600791 -1.344302 -3.880574 4.584475 18.560844 -23.450253 43.010960 
0.002707 0.261076 -0.584184 0.470521 -1.407023 -3.833049 4.537668 18.574203 -23.468365 43.005997 
0.002676 0.433071 -0.674002 0.329272 -1.462220 -3.784928 4.490712 18.587507 -23.486454 43.001022 
0.002643 0.487586 -0.720383 0.180421 -1.509545 -3.736218 4.443608 18.600754 -23.504522 42.996040 
0.002611 0.443036 -0.720733 0.027461 -1.548680 -3.686926 4.396358 18.613943 -23.522570 42.991047 
0.002577 0.321219 -0.675479 -0.126069 -1.579332 -3.637059 4.348964 18.627075 -23.540596 42.986046 
0.002543 0.144569 -0.587926 -0.276659 -1.601239 -3.586625 4.301426 18.640150 -23.558601 42.981037 
0.002509 -0.059430 -0.463931 -0.420886 -1.614170 -3.535630 4.253746 18.653170 -23.576586 42.976017 
0.002474 -0.248128 -0.311441 -0.555483 -1.617930 -3.484082 4.205926 18.666132 -23.594547 42.970989 
0.002438 -0.346438 -0.139945 -0.677391 -1.612357 -3.431988 4.157967 18.679037 -23.612488 42.965950 
0.002401 -0.255562 0.040108 -0.783821 -1.597332 -3.379356 4.109871 18.691885 -23.630407 42.960903 
0.002365 -0.004547 0.217906 -0.872303 -1.572778 -3.326195 4.061639 18.704676 -23.648306 42.955845 
0.002327 0.249695 0.382849 -0.940734 -1.538665 -3.272510 4.013273 18.717409 -23.666182 42.950779 
0.002289 0.428040 0.525100 -0.987428 -1.495015 -3.218311 3.964775 18.730085 -23.684036 42.945705 
0.002251 0.512548 0.636099 -1.011156 -1.441905 -3.163605 3.916145 18.742704 -23.701870 42.940620 
0.002213 0.504452 0.709019 -1.011184 -1.379472 -3.108401 3.867386 18.755266 -23.719683 42.935528 
0.002174 0.410508 0.739175 -0.987305 -1.307916 -3.052706 3.818499 18.767771 -23.737473 42.930424 
0.002134 0.241601 0.724343 -0.939861 -1.227511 -2.996528 3.769485 18.780218 -23.755241 42.925312 
0.002094 0.018651 0.664978 -0.869757 -1.138601 -2.939876 3.720347 18.792608 -23.772989 42.920189 
0.002054 -0.209559 0.564298 -0.778465 -1.041610 -2.882759 3.671086 18.804941 -23.790714 42.915058 
0.002014 -0.335379 0.428203 -0.668009 -0.937045 -2.825184 3.621702 18.817217 -23.808418 42.909916 
0.001973 -0.250398 0.264995 -0.540934 -0.825499 -2.767161 3.572199 18.829435 -23.826101 42.904766 
0.001931 -0.032622 0.084913 -0.400265 -0.707650 -2.708698 3.522577 18.841595 -23.843761 42.899609 
0.001890 0.197167 -0.100527 -0.249436 -0.584267 -2.649803 3.472838 18.853697 -23.861401 42.894440 
0.001848 0.379992 -0.279329 -0.092208 -0.456204 -2.590486 3.422984 18.865742 -23.879019 42.889263 
0.001805 0.491068 -0.439883 0.067431 -0.324403 -2.530755 3.373016 18.877729 -23.896614 42.884075 
0.001762 0.518214 -0.571821 0.225378 -0.189881 -2.470620 3.322937 18.889660 -23.914188 42.878880 
0.001719 0.453995 -0.666761 0.377540 -0.053729 -2.410089 3.272746 18.901533 -23.931742 42.873672 
0.001675 0.295498 -0.718871 0.519960 0.082904 -2.349171 3.222447 18.913347 -23.949272 42.868458 
0.001631 0.054187 -0.725216 0.648941 0.218820 -2.287877 3.172040 18.925104 -23.966782 42.863235 
0.001586 -0.209473 -0.685857 0.761160 0.352789 -2.226214 3.121529 18.936804 -23.984268 42.858002 
0.001541 -0.346232 -0.603731 0.853768 0.483568 -2.164194 3.070913 18.948444 -24.001734 42.852760 
0.001496 -0.281523 -0.484348 0.924475 0.609922 -2.101824 3.020195 18.960028 -24.019178 42.847507 
0.001451 -0.104631 -0.335355 0.971607 0.730643 -2.039114 2.969376 18.971554 -24.036600 42.842247 
0.001405 0.100457 -0.166010 0.994140 0.844572 -1.976075 2.918458 18.983021 -24.054001 42.836975 
0.001359 0.285638 0.013381 0.991712 0.950620 -1.912716 2.867444 18.994431 -24.071379 42.831696 
0.001312 0.421256 0.192054 0.964614 1.047791 -1.849047 2.816333 19.005783 -24.088736 42.826408 
0.001266 0.484353 0.359354 0.913754 1.135193 -1.785077 2.765129 19.017076 -24.106070 42.821110 
0.001220 0.453150 0.505293 0.840616 1.212058 -1.720817 2.713832 19.028313 -24.123383 42.815804 
0.001173 0.307580 0.621066 0.747193 1.277754 -1.656276 2.662445 19.039490 -24.140675 42.810486 
0.001126 0.047913 0.699540 0.635923 1.331785 -1.591465 2.610968 19.050610 -24.157944 42.805161 
0.001080 -0.237750 0.735667 0.509614 1.373803 -1.526394 2.559405 19.061672 -24.175192 42.799828 
0.001033 -0.376374 0.726842 0.371367 1.403603 -1.461073 2.507756 19.072676 -24.192417 42.794483 
0.000986 -0.344212 0.673142 0.224496 1.421117 -1.395512 2.456023 19.083622 -24.209621 42.789131 
0.000939 -0.209212 0.577435 0.072459 1.426414 -1.329722 2.404208 19.094509 -24.226803 42.783768 
0.000892 -0.028798 0.445319 -0.081222 1.419685 -1.263713 2.352313 19.105339 -24.243963 42.778397 
0.000845 0.156954 0.284865 -0.233025 1.401232 -1.197496 2.300339 19.116110 -24.261101 42.773014 
0.000798 0.316006 0.106155 -0.379497 1.371458 -1.131081 2.248287 19.126822 -24.278217 42.767624 
0.000750 0.416575 -0.079365 -0.517318 1.330854 -1.064479 2.196161 19.137476 -24.295311 42.762226 
0.000702 0.421307 -0.259690 -0.643358 1.279985 -0.997701 2.143961 19.148071 -24.312382 42.756817 
0.000655 0.288287 -0.423119 -0.754736 1.219475 -0.930757 2.091690 19.158609 -24.329432 42.751400 
0.000607 0.011896 -0.559116 -0.848871 1.150000 -0.863659 2.039348 19.169088 -24.346458 42.745972 
0.000558 -0.271568 -0.659063 -0.923537 1.072272 -0.796416 1.986938 19.179508 -24.363464 42.740536 
0.000510 -0.415717 -0.716836 -0.976909 0.987032 -0.729041 1.934462 19.189871 -24.380447 42.735092 
0.000461 -0.419576 -0.729160 -1.007608 0.895040 -0.661544 1.881920 19.200174 -24.397409 42.729637 
0.000412 -0.324652 -0.695731 -1.014742 0.797066 -0.593937 1.829316 19.210419 -24.414349 42.724174 
0.000362 -0.168783 -0.619115 -0.997938 0.693885 -0.526229 1.776650 19.220606 -24.431265 42.718700 
0.000313 0.016047 -0.504471 -0.957368 0.586269 -0.458434 1.723924 19.230734 -24.448160 42.713219 
