Sol Mercurio Venus Tierra Marte Jupiter Saturno Urano Neptuno Pluton
-0.003236 0.031070 -0.719380 0.938346 -0.923638 5.016507 -7.676282 -19.307812 28.770992 4.172525 
-0.003212 -0.169621 -0.668414 0.985371 -0.815209 5.001720 -7.708533 -19.307703 28.763275 4.193462 
-0.003188 -0.322799 -0.574589 1.008723 -0.699194 4.986053 -7.740590 -19.307528 28.755531 4.214398 
-0.003163 -0.338002 -0.444212 1.008078 -0.576704 4.969511 -7.772450 -19.307285 28.747761 4.235332 
-0.003137 -0.150505 -0.285874 0.983671 -0.448914 4.952096 -7.804115 -19.306978 28.739964 4.256266 
-0.003111 0.121597 -0.109793 0.936267 -0.317043 4.933815 -7.835582 -19.306604 28.732141 4.277199 
-0.003084 0.345001 0.072912 0.867133 -0.182330 4.914672 -7.866852 -19.306166 28.724293 4.298130 
-0.003056 0.476997 0.250949 0.777993 -0.046018 4.894672 -7.897924 -19.305660 28.716417 4.319060 
-0.003027 0.513231 0.413534 0.670983 0.090673 4.873820 -7.928796 -19.305088 28.708515 4.339990 
-0.002997 0.459701 0.550985 0.548607 0.226555 4.852122 -7.959469 -19.304451 28.700586 4.360918 
-0.002966 0.326118 0.655222 0.413682 0.360495 4.829583 -7.989941 -19.303747 28.692631 4.381845 
-0.002934 0.127873 0.720160 0.269283 0.491423 4.806209 -8.020212 -19.302979 28.684649 4.402771 
-0.002902 -0.103857 0.741988 0.118688 0.618340 4.782004 -8.050282 -19.302143 28.676641 4.423696 
-0.002869 -0.297423 0.719362 -0.034680 0.740333 4.756975 -8.080149 -19.301243 28.668608 4.444620 
-0.002835 -0.325521 0.653477 -0.187319 0.856569 4.731128 -8.109813 -19.300276 28.660547 4.465543 
-0.002800 -0.155856 0.548050 -0.335708 0.966306 4.704469 -8.139274 -19.299244 28.652460 4.486465 
-0.002764 0.082055 0.409168 -0.476380 1.068890 4.677003 -8.168530 -19.298145 28.644346 4.507385 
-0.002728 0.295041 0.245032 -0.605989 1.163752 4.648738 -8.197582 -19.296982 28.636206 4.528305 
-0.002691 0.444258 0.065547 -0.721386 1.250410 4.619679 -8.226428 -19.295752 28.628038 4.549223 
-0.002653 0.513461 -0.118210 -0.819692 1.328462 4.589833 -8.255068 -19.294456 28.619846 4.570140 
-0.002615 0.494356 -0.294654 -0.898375 1.397584 4.559206 -8.283501 -19.293097 28.611628 4.591056 
-0.002576 0.382569 -0.452448 -0.955324 1.457524 4.527805 -8.311727 -19.291670 28.603382 4.611971 
-0.002536 0.181114 -0.581293 -0.988917 1.508099 4.495637 -8.339745 -19.290178 28.595110 4.632885 
-0.002496 -0.081370 -0.672696 -0.998083 1.549189 4.462709 -8.367554 -19.288620 28.586811 4.653797 
-0.002456 -0.303990 -0.720622 -0.982356 1.580733 4.429027 -8.395154 -19.286997 28.578487 4.674708 
-0.002415 -0.337601 -0.721964 -0.941905 1.602724 4.394599 -8.422544 -19.285309 28.570137 4.695619 
-0.002373 -0.201878 -0.676767 -0.877561 1.615204 4.359431 -8.449725 -19.283554 28.561760 4.716528 
-0.002332 0.000113 -0.588190 -0.790803 1.618263 4.323532 -8.476694 -19.281734 28.553356 4.737436 
-0.002289 0.201536 -0.462217 -0.683742 1.612032 4.286907 -8.503452 -19.279850 28.544926 4.758343 
-0.002246 0.364952 -0.307162 -0.559062 1.596680 4.249566 -8.529998 -19.277899 28.536470 4.779248 
-0.002203 0.465541 -0.133026 -0.419951 1.572415 4.211514 -8.556331 -19.275883 28.527988 4.800153 
-0.002159 0.482382 0.049210 -0.270007 1.539474 4.172761 -8.582451 -19.273802 28.519480 4.821056 
-0.002115 0.395423 0.228298 -0.113123 1.498130 4.133313 -8.608357 -19.271654 28.510944 4.841958 
-0.002070 0.191586 0.393402 0.046629 1.448680 4.093179 -8.634049 -19.269442 28.502384 4.862859 
-0.002024 -0.098643 0.534691 0.205129 1.391453 4.052365 -8.659527 -19.267164 28.493797 4.883759 
-0.001977 -0.329647 0.643847 0.358333 1.326801 4.010881 -8.684789 -19.264822 28.485184 4.904657 
-0.001930 -0.376644 0.714472 0.502388 1.255102 3.968734 -8.709835 -19.262413 28.476543 4.925554 
-0.001882 -0.282063 0.742391 0.633746 1.176758 3.925932 -8.734665 -19.259939 28.467876 4.946450 
-0.001834 -0.115787 0.725866 0.749245 1.092192 3.882484 -8.759277 -19.257401 28.459185 4.967345 
-0.001784 0.072876 0.665702 0.846186 1.001854 3.838397 -8.783672 -19.254797 28.450466 4.988239 
-0.001735 0.248623 0.565248 0.922389 0.906212 3.793680 -8.807850 -19.252127 28.441721 5.009131 
-0.001684 0.380835 0.430282 0.976223 0.805759 3.748341 -8.831809 -19.249392 28.432951 5.030022 
-0.001633 0.436722 0.268762 1.006624 0.701009 3.702389 -8.855549 -19.246592 28.424154 5.050912 
-0.001581 0.377447 0.090445 1.013102 0.592497 3.655832 -8.879069 -19.243727 28.415331 5.071801 
-0.001528 0.170079 -0.093651 0.995725 0.480782 3.608679 -8.902369 -19.240797 28.406481 5.092688 
-0.001475 -0.135845 -0.271902 0.955098 0.366444 3.560938 -8.925449 -19.237803 28.397606 5.113574 
-0.001421 -0.360443 -0.432842 0.892333 0.250083 3.512619 -8.948308 -19.234743 28.388704 5.134459 
-0.001367 -0.430136 -0.565972 0.809015 0.132325 3.463729 -8.970945 -19.231619 28.379776 5.155343 
-0.001313 -0.377463 -0.662533 0.707152 0.013814 3.414278 -8.993361 -19.228428 28.370823 5.176225 
-0.001258 -0.245755 -0.716182 0.589136 -0.104782 3.364275 -9.015553 -19.225172 28.361843 5.197106 
-0.001203 -0.070649 -0.723472 0.457687 -0.222776 3.313727 -9.037524 -19.221851 28.352837 5.217986 
-0.001147 0.116359 -0.684095 0.315803 -0.339460 3.262646 -9.059272 -19.218466 28.343803 5.238864 
-0.001091 0.281192 -0.600860 0.166708 -0.454109 3.211039 -9.080795 -19.215015 28.334745 5.259741 
-0.001035 0.378808 -0.479426 0.013784 -0.565981 3.158915 -9.102095 -19.211500 28.325661 5.280617 
-0.000978 0.346134 -0.327816 -0.139477 -0.674318 3.106284 -9.123169 -19.207920 28.316549 5.301492 
-0.000921 0.132926 -0.155808 -0.289550 -0.778354 3.053155 -9.144018 -19.204275 28.307413 5.322365 
-0.000863 -0.164063 0.025764 -0.432936 -0.877312 2.999537 -9.164642 -19.200565 28.298250 5.343237 
-0.000806 -0.381030 0.205708 -0.566235 -0.970415 2.945440 -9.185040 -19.196791 28.289061 5.364108 
-0.000747 -0.475592 0.373146 -0.686221 -1.056887 2.890872 -9.205213 -19.192951 28.279846 5.384977 
-0.000689 -0.462021 0.518106 -0.789918 -1.135964 2.835843 -9.225158 -19.189049 28.270605 5.405845 
-0.000630 -0.363380 0.632042 -0.874673 -1.206897 2.780363 -9.244876 -19.185081 28.261339 5.426712 
-0.000571 -0.202729 0.708248 -0.938235 -1.268965 2.724440 -9.264366 -19.181049 28.252047 5.447577 
-0.000511 -0.005545 0.742194 -0.978827 -1.321484 2.668085 -9.283628 -19.176952 28.242727 5.468441 
-0.000451 0.192739 0.731754 -0.995209 -1.363815 2.611307 -9.302663 -19.172791 28.233383 5.489304 
-0.000391 0.332499 0.677342 -0.986732 -1.395382 2.554115 -9.321468 -19.168564 28.224012 5.510165 
-0.000330 0.318860 0.581942 -0.953384 -1.415680 2.496519 -9.340045 -19.164272 28.214615 5.531025 
-0.000269 0.107641 0.451015 -0.895808 -1.424290 2.438529 -9.358392 -19.159918 28.205193 5.551884 
-0.000208 -0.162736 0.292276 -0.815307 -1.420892 2.380154 -9.376509 -19.155499 28.195744 5.572741 
-0.000146 -0.373683 0.115316 -0.713823 -1.405277 2.321404 -9.394396 -19.151014 28.186270 5.593597 
-0.000084 -0.491407 -0.068913 -0.593891 -1.377358 2.262288 -9.412052 -19.146465 28.176769 5.614451 
-0.000022 -0.513988 -0.248765 -0.458571 -1.337183 2.202817 -9.429478 -19.141853 28.167242 5.635304 
0.000040 -0.448011 -0.412663 -0.311359 -1.284938 2.143000 -9.446671 -19.137177 28.157690 5.656156 
0.000103 -0.303653 -0.549919 -0.156080 -1.220951 2.082847 -9.463634 -19.132435 28.148111 5.677006 
0.000165 -0.097684 -0.651525 0.003236 -1.145699 2.022368 -9.480364 -19.127628 28.138508 5.697855 
0.000228 0.134693 -0.710835 0.162473 -1.059796 1.961573 -9.496861 -19.122759 28.128878 5.718703 
0.000290 0.312754 -0.724067 0.317559 -0.963996 1.900470 -9.513126 -19.117825 28.119221 5.739550 
0.000353 0.307750 -0.690559 0.464586 -0.859173 1.839072 -9.529159 -19.112825 28.109539 5.760395 
0.000416 0.119500 -0.612766 0.599917 -0.746312 1.777386 -9.544957 -19.107763 28.099831 5.781238 
0.000480 -0.118452 -0.496010 0.720282 -0.626492 1.715423 -9.560522 -19.102636 28.090097 5.802080 
0.000543 -0.323419 -0.348018 0.822852 -0.500863 1.653194 -9.575853 -19.097446 28.080338 5.822921 
0.000607 -0.461547 -0.178332 0.905299 -0.370628 1.590708 -9.590950 -19.092192 28.070553 5.843760 
0.000670 -0.518276 0.002375 0.965833 -0.237019 1.527974 -9.605812 -19.086874 28.060741 5.864598 
0.000734 -0.485865 0.182977 1.003228 -0.101278 1.465004 -9.620440 -19.081491 28.050905 5.885434 
0.000799 -0.360461 0.352565 1.016823 0.035364 1.401806 -9.634831 -19.076044 28.041042 5.906269 
0.000863 -0.147008 0.501037 1.006520 0.171706 1.338392 -9.648988 -19.070534 28.031155 5.927103 
0.000928 0.118819 0.619624 0.972761 0.306593 1.274770 -9.662909 -19.064960 28.021240 5.947935 
0.000993 0.321633 0.701325 0.916503 0.438926 1.210952 -9.676593 -19.059322 28.011301 5.968765 
0.001058 0.324597 0.741254 0.839184 0.567681 1.146946 -9.690042 -19.053621 28.001335 5.989594 
0.001124 0.173748 0.736901 0.742682 0.691908 1.082764 -9.703254 -19.047855 27.991344 6.010422 
0.001189 -0.030983 0.688290 0.629269 0.810740 1.018415 -9.716228 -19.042027 27.981327 6.031249 
0.001255 -0.228540 0.598036 0.501565 0.923401 0.953909 -9.728967 -19.036133 27.971285 6.052073 
0.001322 -0.384165 0.471281 0.362484 1.029198 0.889256 -9.741467 -19.030176 27.961216 6.072896 
0.001388 -0.473913 0.315482 0.215185 1.127528 0.824466 -9.753731 -19.024157 27.951122 6.093718 
0.001455 -0.476913 0.140063 0.063010 1.217873 0.759550 -9.765756 -19.018072 27.941002 6.114538 
0.001521 -0.373220 -0.044105 -0.090575 1.299797 0.694518 -9.777542 -19.011925 27.930857 6.135357 
0.001588 -0.152492 -0.225366 -0.242039 1.372943 0.629379 -9.789091 -19.005714 27.920685 6.156174 
0.001654 0.141528 -0.392045 -0.387862 1.437027 0.564144 -9.800401 -18.999439 27.910488 6.176990 
0.001721 0.348357 -0.533278 -0.524595 1.491838 0.498822 -9.811472 -18.993101 27.900265 6.197804 
0.001787 0.369994 -0.639817 -0.648943 1.537227 0.433424 -9.822304 -18.986700 27.890017 6.218617 
0.001853 0.261293 -0.704725 -0.757835 1.573107 0.367960 -9.832897 -18.980236 27.879742 6.239429 
0.001920 0.089386 -0.723890 -0.848503 1.599445 0.302440 -9.843250 -18.973709 27.869442 6.260238 
0.001985 -0.099233 -0.696297 -0.918562 1.616262 0.236874 -9.853364 -18.967117 27.859116 6.281046 
0.002051 -0.270467 -0.624045 -0.966082 1.623625 0.171272 -9.863238 -18.960463 27.848764 6.301853 
0.002117 -0.393697 -0.512110 -0.989655 1.621644 0.105644 -9.872872 -18.953745 27.838388 6.322659 
0.002182 -0.435239 -0.367914 -0.988456 1.610472 0.040000 -9.882266 -18.946964 27.827986 6.343462 
0.002247 -0.355406 -0.200747 -0.962288 1.590294 -0.025649 -9.891419 -18.940121 27.817558 6.364264 
0.002312 -0.126211 -0.021113 -0.911610 1.561336 -0.091295 -9.900332 -18.933214 27.807104 6.385065 
0.002376 0.179623 0.159946 -0.837543 1.523849 -0.156926 -9.909004 -18.926245 27.796625 6.405864 
0.002441 0.381644 0.331499 -0.741859 1.478120 -0.222533 -9.917436 -18.919212 27.786121 6.426661 
0.002505 0.430582 0.483325 -0.626939 1.424461 -0.288106 -9.925626 -18.912117 27.775591 6.447457 
0.002570 0.364048 0.606443 -0.495708 1.363210 -0.353635 -9.933575 -18.904959 27.765036 6.468251 
0.002634 0.224217 0.693559 -0.351556 1.294732 -0.419109 -9.941282 -18.897738 27.754454 6.489044 
0.002698 0.045628 0.739437 -0.198226 1.219417 -0.484519 -9.948749 -18.890453 27.743847 6.509835 
0.002763 -0.140359 0.741181 -0.039703 1.137676 -0.549856 -9.955973 -18.883106 27.733215 6.530625 
0.002827 -0.298624 0.698426 0.119913 1.049946 -0.615108 -9.962955 -18.875696 27.722557 6.551413 
0.002891 -0.381625 0.613415 0.276532 0.956684 -0.680266 -9.969696 -18.868223 27.711874 6.572199 
0.002955 -0.323949 0.490962 0.426198 0.858371 -0.745321 -9.976194 -18.860687 27.701166 6.592984 
0.003019 -0.086984 0.338267 0.565195 0.755512 -0.810262 -9.982450 -18.853088 27.690432 6.613768 
0.003083 0.205684 0.164571 0.690151 0.648630 -0.875079 -9.988464 -18.845427 27.679672 6.634549 
0.003147 0.405043 -0.019346 0.798113 0.538274 -0.939763 -9.994236 -18.837704 27.668888 6.655329 
0.003210 0.482714 -0.201826 0.886610 0.425013 -1.004304 -9.999764 -18.829918 27.658077 6.676108 
0.003274 0.455645 -0.371110 0.953700 0.309441 -1.068691 -10.005051 -18.822069 27.647242 6.696885 
0.003337 0.346840 -0.516171 0.997992 0.192171 -1.132916 -10.010094 -18.814157 27.636381 6.717660 
0.003400 0.179314 -0.627528 1.018659 0.073841 -1.196969 -10.014894 -18.806183 27.625494 6.738433 
0.003463 -0.020657 -0.697961 1.015436 -0.044890 -1.260839 -10.019452 -18.798147 27.614582 6.759205 
0.003525 -0.215134 -0.723032 0.988601 -0.163342 -1.324517 -10.023767 -18.790049 27.603645 6.779975 
0.003587 -0.339181 -0.701375 0.938954 -0.280815 -1.387994 -10.027838 -18.781887 27.592682 6.800744 
0.003649 -0.295072 -0.634730 0.867783 -0.396588 -1.451259 -10.031666 -18.773664 27.581694 6.821511 
0.003710 -0.063973 -0.527726 0.776829 -0.509923 -1.514304 -10.035251 -18.765379 27.570681 6.842277 
0.003771 0.202311 -0.387472 0.668242 -0.620066 -1.577118 -10.038592 -18.757032 27.559641 6.863040 
0.003832 0.400531 -0.223002 0.544535 -0.726251 -1.639692 -10.041691 -18.748623 27.548576 6.883802 
0.003893 0.504326 -0.044637 0.408532 -0.827702 -1.702016 -10.044545 -18.740150 27.537487 6.904563 
0.003953 0.513702 0.136673 0.263322 -0.923637 -1.764082 -10.047156 -18.731617 27.526373 6.925322 
0.004013 0.435724 0.309991 0.112196 -1.013277 -1.825879 -10.049524 -18.723021 27.515232 6.946079 
0.004073 0.281104 0.464990 -0.041407 -1.095847 -1.887397 -10.051648 -18.714363 27.504066 6.966834 
0.004132 0.068257 0.592485 -0.193964 -1.170587 -1.948629 -10.053529 -18.705643 27.492876 6.987588 
0.004191 -0.162901 0.684903 -0.341935 -1.236760 -2.009563 -10.055165 -18.696861 27.481661 7.008340 
0.004250 -0.321923 0.736665 -0.481833 -1.293662 -2.070192 -10.056559 -18.688019 27.470419 7.029090 
0.004308 -0.283487 0.744496 -0.610297 -1.340631 -2.130505 -10.057708 -18.679113 27.459152 7.049839 
0.004366 -0.079831 0.707638 -0.724170 -1.377060 -2.190493 -10.058614 -18.670147 27.447861 7.070586 
0.004424 0.156703 0.627961 -0.820576 -1.402412 -2.250147 -10.059276 -18.661118 27.436544 7.091331 
0.004482 0.353249 0.509945 -0.896999 -1.416227 -2.309458 -10.059694 -18.652027 27.425201 7.112075 
0.004539 0.480222 0.360519 -0.951360 -1.418143 -2.368417 -10.059869 -18.642876 27.413834 7.132817 
0.004595 0.524486 0.188735 -0.982089 -1.407902 -2.427015 -10.059800 -18.633663 27.402441 7.153557 
0.004651 0.478799 0.005266 -0.988185 -1.385366 -2.485242 -10.059487 -18.624388 27.391024 7.174295 
0.004707 0.339941 -0.178243 -0.969269 -1.350524 -2.543089 -10.058930 -18.615051 27.379581 7.195032 
0.004762 0.115262 -0.349958 -0.925612 -1.303506 -2.600548 -10.058130 -18.605654 27.368113 7.215767 
0.004817 -0.151191 -0.498701 -0.858155 -1.244583 -2.657610 -10.057086 -18.596195 27.356619 7.236500 
0.004871 -0.330002 -0.614770 -0.768494 -1.174169 -2.714265 -10.055799 -18.586676 27.345100 7.257232 
0.004924 -0.303585 -0.690665 -0.658851 -1.092824 -2.770505 -10.054268 -18.577093 27.333557 7.277961 
0.004977 -0.139617 -0.721626 -0.532011 -1.001247 -2.826320 -10.052493 -18.567450 27.321989 7.298689 
0.005028 0.066840 -0.705937 -0.391246 -0.900262 -2.881703 -10.050475 -18.557745 27.310396 7.319416 
0.005080 0.260059 -0.644977 -0.240214 -0.790812 -2.936645 -10.048214 -18.547979 27.298777 7.340140 
0.005130 0.407631 -0.543024 -0.082842 -0.673938 -2.991136 -10.045709 -18.538153 27.287132 7.360863 
0.005181 0.486335 -0.406867 0.076794 -0.550762 -3.045168 -10.042960 -18.528265 27.275463 7.381584 
0.005230 0.475301 -0.245274 0.234597 -0.422466 -3.098733 -10.039968 -18.518316 27.263769 7.402303 
0.005279 0.354821 -0.068373 0.386568 -0.290270 -3.151823 -10.036734 -18.508307 27.252050 7.423020 
0.005328 0.118173 0.112989 0.528925 -0.155414 -3.204427 -10.033256 -18.498236 27.240307 7.443736 
0.005376 -0.175513 0.287878 0.658198 -0.019131 -3.256539 -10.029534 -18.488104 27.228539 7.464450 
0.005423 -0.355812 0.445871 0.771315 0.117366 -3.308150 -10.025570 -18.477911 27.216745 7.485162 
0.005470 -0.353631 0.577595 0.865670 0.252903 -3.359251 -10.021363 -18.467657 27.204926 7.505872 
0.005517 -0.232182 0.675204 0.939168 0.386360 -3.409834 -10.016913 -18.457344 27.193081 7.526581 
0.005563 -0.055413 0.732784 0.990258 0.516683 -3.459892 -10.012221 -18.446970 27.181211 7.547287 
0.005609 0.132725 0.746684 1.017948 0.642892 -3.509415 -10.007286 -18.436535 27.169317 7.567992 
0.005655 0.299114 0.715758 1.021802 0.764088 -3.558396 -10.002109 -18.426039 27.157398 7.588696 
0.005700 0.412957 0.641500 1.001936 0.879457 -3.606827 -9.996689 -18.415483 27.145454 7.609397 
0.005744 0.439554 0.528054 0.958989 0.988272 -3.654701 -9.991027 -18.404867 27.133486 7.630096 
0.005788 0.338598 0.382069 0.894098 1.089894 -3.702008 -9.985123 -18.394190 27.121492 7.650794 
0.005832 0.089159 0.212392 0.808864 1.183769 -3.748741 -9.978976 -18.383451 27.109474 7.671490 
0.005875 -0.211359 0.029580 0.705309 1.269425 -3.794892 -9.972589 -18.372654 27.097431 7.692183 
0.005918 -0.389893 -0.154753 0.585834 1.346474 -3.840454 -9.965959 -18.361795 27.085363 7.712876 
0.005960 -0.418891 -0.328716 0.453171 1.414598 -3.885420 -9.959087 -18.350878 27.073271 7.733566 
0.006001 -0.339183 -0.480991 0.310330 1.473555 -3.929780 -9.951975 -18.339899 27.061153 7.754255 
0.006041 -0.191666 -0.601667 0.160548 1.523168 -3.973529 -9.944621 -18.328861 27.049011 7.774941 
0.006081 -0.009945 -0.682971 0.007229 1.563321 -4.016658 -9.937026 -18.317762 27.036844 7.795626 
0.006120 0.174561 -0.719824 -0.146118 1.593958 -4.059160 -9.929190 -18.306604 27.024652 7.816309 
0.006158 0.325456 -0.710155 -0.295941 1.615073 -4.101028 -9.921113 -18.295385 27.012436 7.836990 
0.006196 0.392461 -0.654978 -0.438721 1.626712 -4.142255 -9.912795 -18.284107 27.000195 7.857669 
0.006232 0.308536 -0.558211 -0.571040 1.628964 -4.182834 -9.904237 -18.272768 26.987928 7.878346 
0.006268 0.050991 -0.426315 -0.689659 1.621960 -4.222756 -9.895438 -18.261370 26.975637 7.899021 
0.006303 -0.233621 -0.267781 -0.791600 1.605870 -4.262016 -9.886399 -18.249910 26.963322 7.919695 
0.006337 -0.414722 -0.092537 -0.874223 1.580899 -4.300607 -9.877121 -18.238392 26.950981 7.940367 
0.006371 -0.475665 0.088683 -0.935307 1.547285 -4.338521 -9.867603 -18.226814 26.938616 7.961037 
0.006403 -0.435329 0.264961 -0.973122 1.505297 -4.375752 -9.857845 -18.215178 26.926226 7.981705 
0.006435 -0.316586 0.425787 -0.986494 1.455233 -4.412293 -9.847848 -18.203480 26.913811 8.002371 
0.006466 -0.142487 0.561607 -0.974862 1.397418 -4.448138 -9.837612 -18.191723 26.901371 8.023035 
0.006496 0.059722 0.664309 -0.938314 1.332202 -4.483280 -9.827137 -18.179907 26.888906 8.043697 
0.006526 0.249255 0.727648 -0.877605 1.259963 -4.517713 -9.816423 -18.168032 26.876417 8.064358 
0.006555 0.355525 0.747603 -0.794157 1.181101 -4.551429 -9.805471 -18.156097 26.863903 8.085016 
0.006583 0.280286 0.722640 -0.690025 1.096038 -4.584424 -9.794281 -18.144102 26.851364 8.105673 
0.006611 0.033728 0.653874 -0.567850 1.005223 -4.616691 -9.782853 -18.132048 26.838800 8.126328 
0.006637 -0.226125 0.545107 -0.430781 0.909124 -4.648223 -9.771187 -18.119934 26.826212 8.146980 
0.006664 -0.411051 0.402704 -0.282379 0.808234 -4.679015 -9.759283 -18.107761 26.813599 8.167631 
0.006689 -0.500858 0.235300 -0.126507 0.703067 -4.709061 -9.747143 -18.095530 26.800961 8.188280 
0.006713 -0.497075 0.053327 0.032795 0.594161 -4.738355 -9.734765 -18.083239 26.788300 8.208927 
0.006737 -0.407173 -0.131642 0.191427 0.482076 -4.766891 -9.722151 -18.070889 26.775614 8.229572 
0.006760 -0.242472 -0.307670 0.345364 0.367393 -4.794664 -9.709300 -18.058479 26.762903 8.250216 
0.006782 -0.023311 -0.463311 0.490758 0.250719 -4.821668 -9.696213 -18.046013 26.750168 8.270857 
0.006803 0.204966 -0.588454 0.624054 0.132680 -4.847898 -9.682890 -18.033487 26.737408 8.291495 
0.006824 0.341925 -0.675066 0.742068 0.013927 -4.873347 -9.669332 -18.020903 26.724623 8.312132 
0.006843 0.271459 -0.717754 0.842061 -0.104867 -4.898012 -9.655538 -18.008259 26.711813 8.332767 
0.006862 0.055932 -0.714103 0.921793 -0.223010 -4.921887 -9.641509 -17.995556 26.698980 8.353399 
0.006880 -0.177537 -0.664759 0.979555 -0.339788 -4.944966 -9.627245 -17.982796 26.686123 8.374030 
0.006897 -0.364983 -0.573280 1.014191 -0.454467 -4.967246 -9.612747 -17.969976 26.673241 8.394659 
0.006913 -0.480418 -0.445790 1.025098 -0.566299 -4.988721 -9.598015 -17.957098 26.660334 8.415286 
0.006928 -0.511884 -0.290498 1.012226 -0.674518 -5.009386 -9.583049 -17.944160 26.647402 8.435911 
0.006943 -0.452593 -0.117113 0.976053 -0.778351 -5.029237 -9.567849 -17.931166 26.634445 8.456534 
0.006956 -0.300094 0.063754 0.917563 -0.877013 -5.048269 -9.552416 -17.918112 26.621466 8.477156 
0.006969 -0.064731 0.241216 0.838213 -0.969720 -5.066478 -9.536750 -17.905001 26.608461 8.497775 
0.006981 0.199593 0.404690 0.739894 -1.055691 -5.083859 -9.520851 -17.891830 26.595432 8.518393 
0.006992 0.351072 0.544451 0.624891 -1.134155 -5.100409 -9.504721 -17.878603 26.582378 8.539007 
0.007003 0.297439 0.652131 0.495834 -1.204361 -5.116123 -9.488358 -17.865316 26.569300 8.559620 
0.007013 0.122586 0.721163 0.355654 -1.265585 -5.130997 -9.471765 -17.851973 26.556198 8.580231 
0.007022 -0.084321 0.747156 0.207523 -1.317142 -5.145028 -9.454939 -17.838570 26.543072 8.600840 
0.007030 -0.272383 0.728186 0.054803 -1.358399 -5.158212 -9.437882 -17.825109 26.529921 8.621447 
0.007038 -0.411234 0.664991 -0.099016 -1.388783 -5.170545 -9.420596 -17.811590 26.516745 8.642052 
0.007045 -0.478239 0.561022 -0.250383 -1.407800 -5.182024 -9.403079 -17.798014 26.503546 8.662655 
0.007051 -0.452505 0.422354 -0.395750 -1.415042 -5.192645 -9.385332 -17.784380 26.490322 8.683255 
0.007056 -0.314770 0.257402 -0.531650 -1.410205 -5.202405 -9.367356 -17.770687 26.477074 8.703854 
0.007060 -0.063057 0.076459 -0.654772 -1.393099 -5.211301 -9.349152 -17.756937 26.463800 8.724450 
0.007063 0.226130 -0.108952 -0.762043 -1.363660 -5.219331 -9.330718 -17.743130 26.450504 8.745045 
0.007065 0.378779 -0.286857 -0.850703 -1.321958 -5.226490 -9.312057 -17.729265 26.437183 8.765637 
0.007066 0.354705 -0.445698 -0.918393 -1.268206 -5.232778 -9.293167 -17.715343 26.423838 8.786228 
0.007067 0.222114 -0.575174 -0.963227 -1.202762 -5.238190 -9.274050 -17.701363 26.410469 8.806817 
0.007066 0.041574 -0.666998 -0.983861 -1.126126 -5.242724 -9.254705 -17.687325 26.397076 8.827403 
0.007064 -0.145265 -0.715473 -0.979553 -1.038942 -5.246378 -9.235134 -17.673229 26.383657 8.847987 
0.007061 -0.306072 -0.717840 -0.950205 -0.941986 -5.249151 -9.215337 -17.659077 26.370214 8.868569 
0.007057 -0.409732 -0.674379 -0.896387 -0.836155 -5.251039 -9.195313 -17.644867 26.356749 8.889150 
0.007052 -0.420437 -0.588286 -0.819338 -0.722450 -5.252041 -9.175065 -17.630600 26.343258 8.909728 
0.007045 -0.297647 -0.465345 -0.720945 -0.601965 -5.252156 -9.154592 -17.616276 26.329742 8.930304 
0.007038 -0.029941 -0.313468 -0.603699 -0.475857 -5.251380 -9.133893 -17.601894 26.316204 8.950877 
0.007029 0.260813 -0.142143 -0.470617 -0.345333 -5.249714 -9.112970 -17.587456 26.302641 8.971449 
0.007020 0.415977 0.038162 -0.325158 -0.211624 -5.247156 -9.091825 -17.572962 26.289053 8.992019 
0.007010 0.426366 0.216602 -0.171112 -0.075967 -5.243703 -9.070456 -17.558411 26.275442 9.012587 
0.006999 0.334580 0.382536 -0.012480 0.060418 -5.239357 -9.048863 -17.543802 26.261806 9.033152 
0.006987 0.180202 0.526082 0.146650 0.196341 -5.234114 -9.027049 -17.529137 26.248148 9.053715 
0.006974 -0.003929 0.638627 0.302227 0.330662 -5.227975 -9.005013 -17.514414 26.234465 9.074276 
0.006960 -0.186141 0.713289 0.450352 0.462301 -5.220940 -8.982755 -17.499636 26.220757 9.094835 
0.006946 -0.328504 0.745309 0.587386 0.590250 -5.213006 -8.960276 -17.484800 26.207026 9.115392 
0.006930 -0.377798 0.732377 0.710042 0.713578 -5.204175 -8.937576 -17.469908 26.193270 9.135946 
0.006914 -0.266451 0.674842 0.815455 0.831438 -5.194446 -8.914657 -17.454960 26.179491 9.156499 
0.006898 0.007881 0.575803 0.901242 0.943067 -5.183819 -8.891518 -17.439955 26.165688 9.177050 
0.006880 0.281636 0.441032 0.965542 1.047792 -5.172294 -8.868159 -17.424894 26.151859 9.197598 
0.006862 0.444458 0.278714 1.007035 1.145023 -5.159871 -8.844583 -17.409777 26.138008 9.218143 
0.006843 0.489223 0.098992 1.024957 1.234254 -5.146551 -8.820788 -17.394604 26.124132 9.238688 
0.006823 0.436166 -0.086671 1.019091 1.315063 -5.132334 -8.796776 -17.379374 26.110233 9.259230 
0.006802 0.308007 -0.266279 0.989753 1.387101 -5.117221 -8.772547 -17.364088 26.096310 9.279769 
0.006780 0.127945 -0.428166 0.937772 1.450094 -5.101214 -8.748101 -17.348745 26.082363 9.300306 
0.006758 -0.075586 -0.561851 0.864460 1.503835 -5.084312 -8.723439 -17.333347 26.068392 9.320842 
0.006734 -0.258561 -0.658802 0.771573 1.548182 -5.066518 -8.698562 -17.317894 26.054398 9.341374 
