Sol Mercurio Venus Tierra Marte Jupiter Saturno Urano Neptuno Pluton
0.000009 -0.050064 -0.028517 -0.000016 0.051603 0.113916 -0.293811 0.232684 -0.865114 -10.000329 
0.000010 -0.060673 -0.019381 0.000005 0.052585 0.113302 -0.295288 0.232521 -0.864809 -10.005663 
0.000011 -0.060764 -0.008992 0.000025 0.053287 0.112671 -0.296756 0.232357 -0.864503 -10.010993 
0.000012 -0.048838 0.001980 0.000045 0.053705 0.112023 -0.298217 0.232192 -0.864196 -10.016320 
0.000013 -0.024277 0.012825 0.000065 0.053838 0.111357 -0.299669 0.232026 -0.863888 -10.021644 
0.000014 0.009591 0.022840 0.000083 0.053688 0.110674 -0.301114 0.231859 -0.863580 -10.026964 
0.000016 0.038029 0.031384 0.000100 0.053254 0.109975 -0.302550 0.231691 -0.863271 -10.032282 
0.000017 0.043280 0.037920 0.000114 0.052539 0.109258 -0.303978 0.231522 -0.862960 -10.037596 
0.000018 0.029496 0.042052 0.000127 0.051546 0.108524 -0.305398 0.231353 -0.862650 -10.042907 
0.000019 0.007151 0.043544 0.000137 0.050279 0.107774 -0.306810 0.231182 -0.862338 -10.048214 
0.000020 -0.016708 0.042332 0.000145 0.048744 0.107007 -0.308213 0.231011 -0.862025 -10.053518 
0.000021 -0.037584 0.038520 0.000149 0.046947 0.106224 -0.309608 0.230838 -0.861712 -10.058819 
0.000022 -0.052022 0.032364 0.000151 0.044896 0.105424 -0.310995 0.230665 -0.861398 -10.064116 
0.000023 -0.056707 0.024256 0.000150 0.042600 0.104608 -0.312373 0.230490 -0.861083 -10.069411 
0.000025 -0.048064 0.014694 0.000145 0.040068 0.103776 -0.313743 0.230315 -0.860767 -10.074702 
0.000026 -0.023234 0.004257 0.000138 0.037313 0.102927 -0.315104 0.230139 -0.860451 -10.079990 
0.000027 0.013493 -0.006432 0.000128 0.034345 0.102063 -0.316457 0.229962 -0.860133 -10.085275 
0.000028 0.041780 -0.016736 0.000116 0.031181 0.101183 -0.317801 0.229784 -0.859815 -10.090556 
0.000030 0.049227 -0.026036 0.000101 0.027833 0.100287 -0.319136 0.229605 -0.859496 -10.095834 
0.000031 0.040540 -0.033767 0.000085 0.024320 0.099376 -0.320463 0.229425 -0.859176 -10.101109 
0.000032 0.022509 -0.039446 0.000067 0.020660 0.098449 -0.321781 0.229244 -0.858856 -10.106380 
0.000033 0.000306 -0.042706 0.000048 0.016873 0.097507 -0.323090 0.229063 -0.858534 -10.111649 
0.000035 -0.021943 -0.043320 0.000029 0.012978 0.096550 -0.324390 0.228880 -0.858212 -10.116914 
0.000036 -0.040243 -0.041221 0.000010 0.009001 0.095578 -0.325682 0.228697 -0.857889 -10.122175 
0.000037 -0.049845 -0.036513 -0.000009 0.004964 0.094590 -0.326964 0.228512 -0.857566 -10.127434 
0.000039 -0.044602 -0.029471 -0.000026 0.000894 0.093588 -0.328238 0.228327 -0.857241 -10.132689 
0.000040 -0.019176 -0.020532 -0.000042 -0.003182 0.092572 -0.329503 0.228140 -0.856916 -10.137940 
0.000041 0.018080 -0.010262 -0.000056 -0.007235 0.091540 -0.330758 0.227953 -0.856589 -10.143189 
0.000042 0.045302 0.000676 -0.000067 -0.011236 0.090495 -0.332005 0.227765 -0.856263 -10.148435 
0.000044 0.055652 0.011574 -0.000076 -0.015152 0.089435 -0.333242 0.227576 -0.855935 -10.153677 
0.000045 0.051919 0.021725 -0.000081 -0.018953 0.088361 -0.334470 0.227386 -0.855606 -10.158916 
0.000046 0.038056 0.030481 -0.000084 -0.022605 0.087274 -0.335689 0.227195 -0.855277 -10.164151 
0.000048 0.017629 0.037294 -0.000082 -0.026077 0.086172 -0.336899 0.227003 -0.854947 -10.169383 
0.000049 -0.005862 0.041750 -0.000078 -0.029335 0.085057 -0.338100 0.226810 -0.854616 -10.174612 
0.000051 -0.028166 0.043595 -0.000071 -0.032348 0.083929 -0.339291 0.226617 -0.854284 -10.179838 
0.000052 -0.042976 0.042742 -0.000060 -0.035086 0.082787 -0.340473 0.226422 -0.853952 -10.185061 
0.000054 -0.040742 0.039271 -0.000047 -0.037519 0.081632 -0.341645 0.226227 -0.853618 -10.190280 
0.000055 -0.014879 0.033419 -0.000031 -0.039620 0.080465 -0.342808 0.226030 -0.853284 -10.195496 
0.000056 0.019970 0.025556 -0.000014 -0.041366 0.079284 -0.343962 0.225833 -0.852949 -10.200708 
0.000058 0.046343 0.016166 0.000006 -0.042736 0.078091 -0.345105 0.225635 -0.852613 -10.205917 
0.000059 0.059662 0.005815 0.000026 -0.043713 0.076886 -0.346240 0.225436 -0.852277 -10.211123 
0.000061 0.060552 -0.004880 0.000048 -0.044285 0.075668 -0.347365 0.225236 -0.851940 -10.216326 
0.000062 0.050741 -0.015279 0.000069 -0.044444 0.074438 -0.348480 0.225035 -0.851602 -10.221525 
0.000064 0.032237 -0.024759 0.000091 -0.044187 0.073197 -0.349585 0.224833 -0.851263 -10.226722 
0.000065 0.007631 -0.032741 0.000112 -0.043516 0.071943 -0.350681 0.224630 -0.850923 -10.231915 
0.000067 -0.018794 -0.038727 0.000132 -0.042439 0.070679 -0.351767 0.224427 -0.850582 -10.237104 
0.000069 -0.038664 -0.042330 0.000150 -0.040966 0.069402 -0.352843 0.224222 -0.850241 -10.242290 
0.000070 -0.038156 -0.043300 0.000167 -0.039115 0.068115 -0.353909 0.224017 -0.849899 -10.247474 
0.000072 -0.013754 -0.041549 0.000181 -0.036906 0.066817 -0.354966 0.223811 -0.849556 -10.252653 
0.000073 0.017343 -0.037160 0.000193 -0.034364 0.065508 -0.356012 0.223603 -0.849213 -10.257830 
0.000075 0.042950 -0.030389 0.000202 -0.031514 0.064188 -0.357049 0.223395 -0.848868 -10.263003 
0.000076 0.058880 -0.021656 0.000208 -0.028388 0.062858 -0.358076 0.223186 -0.848523 -10.268173 
0.000078 0.064013 -0.011515 0.000211 -0.025017 0.061518 -0.359092 0.222976 -0.848177 -10.273340 
0.000079 0.058219 -0.000623 0.000211 -0.021435 0.060168 -0.360099 0.222766 -0.847830 -10.278503 
0.000081 0.041877 0.010315 0.000208 -0.017674 0.058808 -0.361095 0.222554 -0.847482 -10.283664 
0.000082 0.016324 0.020592 0.000202 -0.013770 0.057439 -0.362081 0.222341 -0.847134 -10.288820 
0.000084 -0.014211 0.029551 0.000193 -0.009756 0.056060 -0.363057 0.222128 -0.846785 -10.293974 
0.000085 -0.038071 0.036633 0.000181 -0.005667 0.054672 -0.364023 0.221913 -0.846435 -10.299124 
0.000087 -0.038234 0.041408 0.000167 -0.001534 0.053276 -0.364979 0.221698 -0.846084 -10.304271 
0.000089 -0.017607 0.043603 0.000151 0.002611 0.051870 -0.365924 0.221482 -0.845733 -10.309415 
0.000090 0.009404 0.043109 0.000134 0.006737 0.050456 -0.366860 0.221265 -0.845380 -10.314555 
0.000092 0.034114 0.039984 0.000115 0.010817 0.049034 -0.367784 0.221047 -0.845027 -10.319693 
0.000094 0.052273 0.034441 0.000096 0.014824 0.047604 -0.368699 0.220828 -0.844673 -10.324826 
0.000095 0.061453 0.026833 0.000076 0.018732 0.046166 -0.369603 0.220608 -0.844318 -10.329957 
0.000097 0.059871 0.017625 0.000057 0.022518 0.044720 -0.370496 0.220388 -0.843963 -10.335084 
0.000098 0.046078 0.007371 0.000039 0.026161 0.043267 -0.371379 0.220166 -0.843607 -10.340208 
0.000100 0.019734 -0.003317 0.000023 0.029641 0.041807 -0.372251 0.219944 -0.843250 -10.345328 
0.000102 -0.014652 -0.013800 0.000009 0.032939 0.040340 -0.373113 0.219721 -0.842892 -10.350446 
0.000103 -0.040327 -0.023448 -0.000003 0.036040 0.038866 -0.373965 0.219497 -0.842533 -10.355559 
0.000105 -0.042068 -0.031673 -0.000012 0.038928 0.037386 -0.374805 0.219272 -0.842174 -10.360670 
0.000107 -0.026449 -0.037960 -0.000018 0.041591 0.035900 -0.375635 0.219046 -0.841814 -10.365778 
0.000108 -0.003550 -0.041902 -0.000021 0.044016 0.034407 -0.376455 0.218819 -0.841453 -10.370882 
0.000110 0.020098 -0.043229 -0.000021 0.046193 0.032909 -0.377263 0.218591 -0.841091 -10.375983 
0.000112 0.040236 -0.041829 -0.000018 0.048114 0.031405 -0.378061 0.218363 -0.840728 -10.381081 
0.000113 0.053474 -0.037765 -0.000011 0.049771 0.029896 -0.378848 0.218134 -0.840365 -10.386175 
0.000115 0.056458 -0.031272 -0.000001 0.051157 0.028383 -0.379625 0.217903 -0.840001 -10.391266 
0.000117 0.045573 -0.022754 0.000012 0.052268 0.026864 -0.380390 0.217672 -0.839636 -10.396354 
0.000118 0.018368 -0.012755 0.000027 0.053100 0.025341 -0.381145 0.217440 -0.839270 -10.401438 
0.000120 -0.018698 -0.001920 0.000044 0.053649 0.023813 -0.381888 0.217207 -0.838904 -10.406519 
0.000122 -0.044066 0.009047 0.000063 0.053914 0.022282 -0.382621 0.216973 -0.838536 -10.411597 
0.000123 -0.048700 0.019438 0.000083 0.053895 0.020747 -0.383343 0.216739 -0.838168 -10.416672 
0.000125 -0.038287 0.028591 0.000105 0.053592 0.019208 -0.384054 0.216503 -0.837800 -10.421743 
0.000126 -0.019384 0.035933 0.000127 0.053007 0.017666 -0.384753 0.216267 -0.837430 -10.426811 
0.000128 0.003064 0.041022 0.000149 0.052142 0.016121 -0.385442 0.216030 -0.837060 -10.431876 
0.000130 0.025010 0.043564 0.000170 0.051001 0.014573 -0.386120 0.215792 -0.836688 -10.436937 
0.000131 0.042396 0.043429 0.000191 0.049589 0.013023 -0.386786 0.215553 -0.836316 -10.441996 
0.000133 0.050272 0.040652 0.000210 0.047912 0.011471 -0.387441 0.215313 -0.835944 -10.447050 
0.000135 0.042287 0.035425 0.000227 0.045976 0.009916 -0.388086 0.215072 -0.835570 -10.452102 
0.000136 0.013987 0.028078 0.000243 0.043791 0.008360 -0.388719 0.214831 -0.835196 -10.457150 
0.000138 -0.022966 0.019061 0.000256 0.041365 0.006803 -0.389340 0.214588 -0.834821 -10.462194 
0.000140 -0.047712 0.008915 0.000266 0.038710 0.005244 -0.389951 0.214345 -0.834445 -10.467237 
0.000142 -0.055747 -0.001753 0.000274 0.035836 0.003685 -0.390550 0.214101 -0.834069 -10.472275 
0.000143 -0.050298 -0.012309 0.000278 0.032759 0.002125 -0.391138 0.213856 -0.833691 -10.477310 
0.000145 -0.035265 -0.022116 0.000280 0.029491 0.000564 -0.391714 0.213610 -0.833313 -10.482342 
0.000147 -0.014155 -0.030574 0.000278 0.026049 -0.000996 -0.392279 0.213363 -0.832934 -10.487370 
0.000148 0.009481 -0.037155 0.000272 0.022451 -0.002556 -0.392833 0.213116 -0.832554 -10.492395 
0.000150 0.031177 -0.041432 0.000264 0.018716 -0.004116 -0.393376 0.212868 -0.832174 -10.497417 
0.000151 0.044160 -0.043115 0.000253 0.014864 -0.005675 -0.393906 0.212618 -0.831793 -10.502436 
0.000153 0.038504 -0.042068 0.000240 0.010918 -0.007234 -0.394426 0.212368 -0.831411 -10.507451 
0.000155 0.009825 -0.038333 0.000224 0.006902 -0.008790 -0.394934 0.212117 -0.831028 -10.512463 
0.000156 -0.024472 -0.032126 0.000207 0.002840 -0.010346 -0.395430 0.211866 -0.830644 -10.517471 
0.000158 -0.048965 -0.023834 0.000188 -0.001240 -0.011899 -0.395915 0.211613 -0.830260 -10.522476 
0.000159 -0.060358 -0.013986 0.000168 -0.005311 -0.013450 -0.396388 0.211359 -0.829875 -10.527478 
0.000161 -0.059566 -0.003221 0.000149 -0.009341 -0.014999 -0.396850 0.211105 -0.829489 -10.532477 
0.000163 -0.048354 0.007764 0.000129 -0.013302 -0.016545 -0.397300 0.210850 -0.829102 -10.537473 
0.000164 -0.028768 0.018258 0.000111 -0.017161 -0.018088 -0.397739 0.210594 -0.828715 -10.542465 
0.000166 -0.003545 0.027595 0.000093 -0.020886 -0.019628 -0.398166 0.210337 -0.828326 -10.547454 
0.000167 0.022614 0.035191 0.000078 -0.024445 -0.021165 -0.398581 0.210079 -0.827937 -10.552440 
0.000169 0.040447 0.040588 0.000065 -0.027803 -0.022697 -0.398984 0.209821 -0.827548 -10.557422 
0.000170 0.035957 0.043474 0.000055 -0.030930 -0.024226 -0.399376 0.209562 -0.827157 -10.562401 
0.000172 0.009402 0.043698 0.000047 -0.033794 -0.025750 -0.399756 0.209301 -0.826766 -10.567376 
0.000174 -0.021347 0.041272 0.000043 -0.036365 -0.027269 -0.400124 0.209040 -0.826374 -10.572349 
0.000175 -0.045662 0.036365 0.000042 -0.038615 -0.028784 -0.400481 0.208778 -0.825981 -10.577317 
0.000177 -0.060049 0.029288 0.000044 -0.040519 -0.030293 -0.400825 0.208516 -0.825587 -10.582283 
0.000178 -0.063598 0.020472 0.000050 -0.042055 -0.031797 -0.401158 0.208252 -0.825193 -10.587245 
0.000180 -0.056241 0.010446 0.000059 -0.043204 -0.033295 -0.401479 0.207988 -0.824798 -10.592204 
0.000181 -0.038430 -0.000193 0.000070 -0.043953 -0.034787 -0.401788 0.207723 -0.824402 -10.597160 
0.000183 -0.011742 -0.010809 0.000085 -0.044291 -0.036272 -0.402085 0.207457 -0.824005 -10.602113 
0.000184 0.018838 -0.020764 0.000101 -0.044214 -0.037751 -0.402370 0.207190 -0.823608 -10.607062 
0.000186 0.040149 -0.029446 0.000120 -0.043722 -0.039223 -0.402644 0.206922 -0.823209 -10.612008 
0.000187 0.036419 -0.036314 0.000140 -0.042819 -0.040688 -0.402905 0.206654 -0.822810 -10.616951 
0.000189 0.014078 -0.040921 0.000161 -0.041516 -0.042145 -0.403154 0.206384 -0.822411 -10.621890 
0.000190 -0.012961 -0.042956 0.000183 -0.039828 -0.043595 -0.403392 0.206114 -0.822010 -10.626826 
0.000192 -0.036899 -0.042263 0.000205 -0.037772 -0.045036 -0.403617 0.205843 -0.821609 -10.631759 
0.000193 -0.053876 -0.038860 0.000227 -0.035373 -0.046469 -0.403831 0.205571 -0.821207 -10.636688 
0.000194 -0.061593 -0.032945 0.000248 -0.032655 -0.047894 -0.404032 0.205299 -0.820804 -10.641614 
0.000196 -0.058303 -0.024887 0.000267 -0.029648 -0.049310 -0.404222 0.205025 -0.820400 -10.646537 
0.000197 -0.042618 -0.015203 0.000285 -0.026383 -0.050716 -0.404399 0.204751 -0.819996 -10.651456 
0.000198 -0.014556 -0.004519 0.000301 -0.022892 -0.052113 -0.404564 0.204476 -0.819591 -10.656372 
0.000200 0.019967 0.006470 0.000315 -0.019209 -0.053500 -0.404717 0.204200 -0.819185 -10.661284 
0.000201 0.042454 0.017055 0.000326 -0.015368 -0.054878 -0.404858 0.203923 -0.818778 -10.666194 
0.000202 0.040904 0.026564 0.000334 -0.011403 -0.056245 -0.404987 0.203646 -0.818371 -10.671101 
0.000204 0.023683 0.034405 0.000339 -0.007348 -0.057601 -0.405104 0.203368 -0.817963 -10.676003 
0.000205 0.000365 0.040104 0.000341 -0.003235 -0.058947 -0.405209 0.203088 -0.817554 -10.680903 
0.000206 -0.022985 0.043331 0.000339 0.000903 -0.060281 -0.405301 0.202808 -0.817144 -10.685800 
0.000208 -0.042312 0.043913 0.000335 0.005036 -0.061604 -0.405381 0.202528 -0.816734 -10.690693 
0.000209 -0.054267 0.041841 0.000327 0.009134 -0.062916 -0.405450 0.202246 -0.816322 -10.695582 
0.000210 -0.055448 0.037260 0.000316 0.013172 -0.064215 -0.405505 0.201964 -0.815910 -10.700469 
0.000211 -0.042223 0.030459 0.000303 0.017122 -0.065503 -0.405549 0.201681 -0.815498 -10.705352 
0.000213 -0.012728 0.021854 0.000287 0.020960 -0.066778 -0.405581 0.201397 -0.815084 -10.710232 
0.000214 0.024108 0.011958 0.000270 0.024665 -0.068040 -0.405600 0.201112 -0.814670 -10.715108 
0.000215 0.046374 0.001361 0.000251 0.028216 -0.069290 -0.405607 0.200826 -0.814255 -10.719981 
0.000216 0.048345 -0.009305 0.000231 0.031594 -0.070526 -0.405602 0.200540 -0.813839 -10.724851 
0.000217 0.036351 -0.019397 0.000211 0.034782 -0.071748 -0.405584 0.200253 -0.813423 -10.729717 
0.000219 0.016682 -0.028295 0.000190 0.037764 -0.072957 -0.405554 0.199965 -0.813005 -10.734580 
0.000220 -0.005923 -0.035442 0.000171 0.040528 -0.074152 -0.405512 0.199676 -0.812587 -10.739440 
0.000221 -0.027476 -0.040375 0.000153 0.043059 -0.075333 -0.405458 0.199387 -0.812169 -10.744297 
0.000222 -0.043838 -0.042760 0.000136 0.045348 -0.076499 -0.405391 0.199096 -0.811749 -10.749150 
0.000223 -0.049843 -0.042421 0.000122 0.047384 -0.077650 -0.405312 0.198805 -0.811329 -10.754001 
0.000224 -0.038981 -0.039354 0.000110 0.049160 -0.078787 -0.405221 0.198513 -0.810908 -10.758847 
0.000225 -0.008053 -0.033738 0.000101 0.050669 -0.079908 -0.405117 0.198221 -0.810486 -10.763691 
0.000226 0.028062 -0.025923 0.000095 0.051905 -0.081014 -0.405001 0.197927 -0.810063 -10.768531 
0.000227 0.050293 -0.016411 0.000093 0.052863 -0.082104 -0.404873 0.197633 -0.809640 -10.773368 
0.000228 0.056118 -0.005820 0.000094 0.053541 -0.083178 -0.404732 0.197338 -0.809216 -10.778201 
0.000229 0.049059 0.005161 0.000098 0.053935 -0.084236 -0.404579 0.197042 -0.808791 -10.783031 
0.000230 0.032938 0.015826 0.000105 0.054046 -0.085277 -0.404414 0.196745 -0.808365 -10.787858 
0.000231 0.011224 0.025497 0.000116 0.053872 -0.086302 -0.404236 0.196448 -0.807939 -10.792682 
0.000232 -0.012466 0.033572 0.000129 0.053414 -0.087310 -0.404046 0.196150 -0.807512 -10.797502 
0.000232 -0.033413 0.039566 0.000145 0.052676 -0.088301 -0.403844 0.195851 -0.807084 -10.802319 
0.000233 -0.044339 0.043129 0.000162 0.051660 -0.089275 -0.403629 0.195551 -0.806655 -10.807132 
0.000234 -0.035097 0.044069 0.000182 0.050370 -0.090231 -0.403402 0.195251 -0.806226 -10.811942 
0.000235 -0.004097 0.042352 0.000203 0.048812 -0.091170 -0.403162 0.194949 -0.805796 -10.816749 
0.000236 0.029310 0.038102 0.000224 0.046992 -0.092091 -0.402910 0.194647 -0.805365 -10.821552 
0.000237 0.051888 0.031587 0.000246 0.044917 -0.092993 -0.402646 0.194344 -0.804934 -10.826352 
0.000237 0.061394 0.023202 0.000267 0.042598 -0.093877 -0.402369 0.194041 -0.804501 -10.831149 
0.000238 0.058961 0.013447 0.000288 0.040043 -0.094743 -0.402080 0.193736 -0.804068 -10.835942 
0.000239 0.046388 0.002904 0.000308 0.037264 -0.095590 -0.401778 0.193431 -0.803634 -10.840733 
0.000240 0.025770 -0.007800 0.000326 0.034275 -0.096418 -0.401465 0.193125 -0.803200 -10.845520 
0.000240 0.000022 -0.018018 0.000342 0.031087 -0.097226 -0.401138 0.192819 -0.802764 -10.850304 
0.000241 -0.025668 -0.027122 0.000356 0.027719 -0.098016 -0.400800 0.192511 -0.802328 -10.855084 
0.000242 -0.041087 -0.034541 0.000367 0.024185 -0.098786 -0.400449 0.192203 -0.801891 -10.859861 
0.000242 -0.032556 -0.039795 0.000375 0.020505 -0.099537 -0.400085 0.191894 -0.801454 -10.864635 
0.000243 -0.004298 -0.042530 0.000380 0.016699 -0.100267 -0.399709 0.191584 -0.801016 -10.869406 
0.000243 0.025891 -0.042546 0.000382 0.012788 -0.100978 -0.399321 0.191274 -0.800577 -10.874173 
0.000244 0.048852 -0.039820 0.000381 0.008795 -0.101669 -0.398921 0.190963 -0.800137 -10.878937 
0.000244 0.061682 -0.034509 0.000376 0.004745 -0.102339 -0.398508 0.190651 -0.799696 -10.883698 
0.000245 0.063644 -0.026945 0.000368 0.000665 -0.102989 -0.398082 0.190338 -0.799255 -10.888454 
0.000245 0.054731 -0.017617 0.000357 -0.003419 -0.103618 -0.397645 0.190024 -0.798813 -10.893209 
0.000246 0.035481 -0.007131 0.000343 -0.007476 -0.104227 -0.397195 0.189710 -0.798370 -10.897959 
0.000246 0.007755 0.003831 0.000327 -0.011477 -0.104814 -0.396732 0.189395 -0.797926 -10.902706 
0.000246 -0.022583 0.014563 0.000308 -0.015389 -0.105381 -0.396257 0.189079 -0.797482 -10.907450 
0.000247 -0.040902 0.024385 0.000288 -0.019182 -0.105926 -0.395770 0.188763 -0.797037 -10.912190 
0.000247 -0.033503 0.032687 0.000267 -0.022822 -0.106451 -0.395271 0.188446 -0.796591 -10.916927 
0.000247 -0.009775 0.038969 0.000246 -0.026276 -0.106953 -0.394759 0.188128 -0.796145 -10.921661 
0.000248 0.017136 0.042864 0.000224 -0.029512 -0.107435 -0.394235 0.187809 -0.795698 -10.926392 
0.000248 0.040237 0.044160 0.000203 -0.032498 -0.107894 -0.393698 0.187489 -0.795250 -10.931119 
0.000248 0.055998 0.042800 0.000183 -0.035203 -0.108332 -0.393149 0.187169 -0.794801 -10.935843 
0.000249 0.062231 0.038885 0.000165 -0.037599 -0.108748 -0.392588 0.186848 -0.794351 -10.940563 
0.000249 0.057214 0.032661 0.000149 -0.039659 -0.109142 -0.392015 0.186527 -0.793901 -10.945280 
0.000249 0.039639 0.024504 0.000135 -0.041360 -0.109514 -0.391429 0.186204 -0.793450 -10.949994 
0.000249 0.009971 0.014901 0.000124 -0.042682 -0.109864 -0.390831 0.185881 -0.792999 -10.954705 
0.000249 -0.024240 0.004421 0.000117 -0.043608 -0.110192 -0.390221 0.185557 -0.792546 -10.959413 
0.000249 -0.043240 -0.006309 0.000112 -0.044127 -0.110498 -0.389598 0.185232 -0.792093 -10.964117 
0.000250 -0.038662 -0.016642 0.000111 -0.044232 -0.110781 -0.388963 0.184907 -0.791639 -10.968818 
0.000250 -0.020057 -0.025943 0.000114 -0.043921 -0.111041 -0.388316 0.184581 -0.791184 -10.973516 
0.000250 0.003562 -0.033626 0.000120 -0.043198 -0.111279 -0.387657 0.184254 -0.790729 -10.978209 
0.000250 0.026544 -0.039195 0.000129 -0.042069 -0.111495 -0.386986 0.183927 -0.790273 -10.982901 
0.000250 0.045001 -0.042276 0.000141 -0.040548 -0.111688 -0.386302 0.183598 -0.789816 -10.987588 
0.000250 0.055607 -0.042648 0.000155 -0.038652 -0.111858 -0.385606 0.183269 -0.789359 -10.992272 
0.000250 0.054900 -0.040265 0.000172 -0.036402 -0.112006 -0.384898 0.182940 -0.788900 -10.996953 
0.000249 0.039264 -0.035264 0.000190 -0.033822 -0.112130 -0.384178 0.182609 -0.788441 -11.001631 
0.000249 0.007637 -0.027960 0.000210 -0.030941 -0.112232 -0.383445 0.182278 -0.787981 -11.006305 
0.000249 -0.028353 -0.018826 0.000230 -0.027789 -0.112312 -0.382701 0.181946 -0.787521 -11.010976 
0.000249 -0.047420 -0.008457 0.000252 -0.024397 -0.112368 -0.381944 0.181614 -0.787060 -11.015643 
0.000249 -0.046880 0.002474 0.000273 -0.020799 -0.112402 -0.381175 0.181280 -0.786598 -11.020308 
0.000248 -0.033428 0.013262 0.000293 -0.017028 -0.112412 -0.380394 0.180946 -0.786135 -11.024968 
0.000248 -0.013082 0.023225 0.000312 -0.013118 -0.112400 -0.379601 0.180611 -0.785672 -11.029626 
0.000248 0.009605 0.031745 0.000330 -0.009104 -0.112365 -0.378796 0.180276 -0.785207 -11.034280 
0.000248 0.030682 0.038308 0.000346 -0.005019 -0.112307 -0.377979 0.179940 -0.784742 -11.038931 
0.000247 0.045909 0.042532 0.000360 -0.000894 -0.112227 -0.377150 0.179603 -0.784277 -11.043578 
0.000247 0.049890 0.044183 0.000371 0.003239 -0.112123 -0.376309 0.179265 -0.783810 -11.048223 
0.000246 0.036036 0.043182 0.000380 0.007351 -0.111997 -0.375456 0.178927 -0.783343 -11.052863 
0.000246 0.002831 0.039606 0.000385 0.011413 -0.111847 -0.374591 0.178588 -0.782875 -11.057501 
0.000246 -0.031981 0.033679 0.000387 0.015400 -0.111675 -0.373713 0.178248 -0.782407 -11.062135 
0.000245 -0.051683 0.025760 0.000385 0.019286 -0.111481 -0.372824 0.177908 -0.781938 -11.066766 
0.000245 -0.055392 0.016318 0.000380 0.023048 -0.111263 -0.371923 0.177567 -0.781468 -11.071393 
0.000244 -0.046809 0.005914 0.000372 0.026666 -0.111023 -0.371011 0.177225 -0.780997 -11.076017 
0.000244 -0.029677 -0.004832 0.000361 0.030120 -0.110761 -0.370086 0.176883 -0.780525 -11.080638 
0.000243 -0.007432 -0.015270 0.000347 0.033391 -0.110476 -0.369149 0.176539 -0.780053 -11.085256 
0.000243 0.016221 -0.024757 0.000330 0.036464 -0.110168 -0.368201 0.176196 -0.779580 -11.089869 
0.000242 0.036276 -0.032696 0.000311 0.039325 -0.109838 -0.367241 0.175851 -0.779107 -11.094481 
0.000242 0.044925 -0.038574 0.000290 0.041960 -0.109486 -0.366269 0.175506 -0.778632 -11.099088 
0.000241 0.032027 -0.041997 0.000268 0.044357 -0.109111 -0.365285 0.175160 -0.778157 -11.103692 
0.000240 -0.000728 -0.042723 0.000245 0.046507 -0.108715 -0.364289 0.174813 -0.777681 -11.108294 
0.000240 -0.032972 -0.040685 0.000221 0.048400 -0.108296 -0.363282 0.174466 -0.777205 -11.112891 
0.000239 -0.053624 -0.036000 0.000198 0.050030 -0.107855 -0.362263 0.174118 -0.776728 -11.117486 
0.000238 -0.061288 -0.028964 0.000176 0.051389 -0.107392 -0.361233 0.173769 -0.776250 -11.122077 
0.000237 -0.057263 -0.020035 0.000155 0.052473 -0.106908 -0.360190 0.173420 -0.775771 -11.126665 
0.000236 -0.043371 -0.009793 0.000137 0.053278 -0.106402 -0.359136 0.173070 -0.775292 -11.131249 
0.000236 -0.021773 0.001093 0.000121 0.053801 -0.105874 -0.358071 0.172719 -0.774811 -11.135831 
0.000235 0.004404 0.011925 0.000108 0.054040 -0.105325 -0.356994 0.172368 -0.774330 -11.140409 
0.000234 0.029410 0.022017 0.000098 0.053995 -0.104755 -0.355905 0.172016 -0.773849 -11.144983 
0.000233 0.042051 0.030746 0.000091 0.053666 -0.104163 -0.354805 0.171663 -0.773367 -11.149554 
0.000232 0.029584 0.037584 0.000088 0.053055 -0.103551 -0.353694 0.171309 -0.772884 -11.154122 
0.000231 0.000072 0.042133 0.000089 0.052164 -0.102917 -0.352571 0.170955 -0.772400 -11.158687 
0.000230 -0.029377 0.044137 0.000093 0.050997 -0.102263 -0.351436 0.170600 -0.771915 -11.163248 
0.000229 -0.050934 0.043496 0.000100 0.049559 -0.101588 -0.350290 0.170245 -0.771430 -11.167806 
0.000228 -0.062192 0.040263 0.000110 0.047855 -0.100892 -0.349133 0.169889 -0.770944 -11.172360 
0.000227 -0.062561 0.034642 0.000124 0.045894 -0.100176 -0.347964 0.169532 -0.770458 -11.176911 
0.000226 -0.052092 0.026968 0.000139 0.043683 -0.099440 -0.346785 0.169175 -0.769970 -11.181459 
0.000225 -0.031426 0.017698 0.000157 0.041231 -0.098684 -0.345593 0.168817 -0.769482 -11.186004 
0.000224 -0.002771 0.007379 0.000176 0.038549 -0.097909 -0.344391 0.168458 -0.768993 -11.190545 
0.000223 0.026995 -0.003371 0.000196 0.035650 -0.097113 -0.343177 0.168098 -0.768504 -11.195083 
0.000222 0.041920 -0.013902 0.000217 0.032546 -0.096298 -0.341953 0.167738 -0.768014 -11.199617 
0.000221 0.031142 -0.023566 0.000238 0.029253 -0.095464 -0.340717 0.167378 -0.767523 -11.204148 
0.000219 0.006323 -0.031753 0.000258 0.025787 -0.094610 -0.339469 0.167016 -0.767031 -11.208676 
0.000218 -0.020320 -0.037932 0.000278 0.022166 -0.093738 -0.338211 0.166654 -0.766539 -11.213201 
0.000217 -0.042515 -0.041693 0.000296 0.018408 -0.092847 -0.336942 0.166291 -0.766046 -11.217722 
